2917	11	stammered	
2918	11	stature	
2919	11	steed	
2920	11	sternly	
2921	11	strides	
2922	11	stump	
2923	11	sturdy	
2924	11	suffer	
2925	11	sweeping	
2926	11	tap	
2927	11	taste	
2928	11	thicker	
2929	11	thinks	
2930	11	tiny	
2931	11	tone	
2932	11	travel	
2933	11	tune	
2934	11	turret	
2935	11	uncovered	
2936	11	unexpected	
2937	11	uses	
2938	11	vanish	
2939	11	viel	
2940	11	vigilance	
2941	11	waggon	
2942	11	wains	
2943	11	wash	
2944	11	webs	
2945	11	westering	
2946	11	wooded	
2947	10	accepted	
2948	10	affair	
2949	10	agree	
2950	10	ai	
2951	10	ain	
2952	10	amiss	
2953	10	anew	
2954	10	animal	
2955	10	answers	
2956	10	anxiety	
2957	10	arod	
2958	10	assembled	
2959	10	aught	
2960	10	beams	
2961	10	begins	
2962	10	belly	
2963	10	besides	
2964	10	bowmen	
2965	10	bridges	
2966	10	brightly	
2967	10	butter	
2968	10	chiefs	
2969	10	clambered	
2970	10	clenched	
2971	10	comforted	
2972	10	conquered	
2973	10	considering	
2974	10	constantly	
2975	10	cow	
2976	10	crooked	
2977	10	crowd	
2978	10	crowded	
2979	10	cured	
2980	10	darkening	
2981	10	dazzling	
2982	10	declared	
2983	10	defeated	
2984	10	deserted	
2985	10	deserves	
2986	10	disaster	
2987	10	dragons	
2988	10	drops	
2989	10	dunland	
2990	10	edrendil	
2991	10	elsewhere	
2992	10	encircling	
2993	10	eorlingas	
2994	10	event	
2995	10	expecting	
2996	10	faster	
2997	10	favourite	
2998	10	feather	
2999	10	fences	
3000	10	fissures	
3001	10	fixed	
3002	10	fold	
3003	10	forlorn	
3004	10	fortress	
3005	10	fours	
3006	10	galen	
3007	10	galloped	
3008	10	gets	
3009	10	gilthoniel	
3010	10	globe	
3011	10	grasp	
3012	10	grasses	
3013	10	grieve	
3014	10	guided	
3015	10	gulf	
3016	10	hadn	
3017	10	happily	
3018	10	hauled	
3019	10	haunted	
3020	10	heat	
3021	10	heirs	
3022	10	highway	
3023	10	isle	
3024	10	killing	
3025	10	kinsman	
3026	10	lair	
3027	10	lanterns	
3028	10	ledge	
3029	10	leg	
3030	10	limb	
3031	10	lingered	
3032	10	lock	
3033	10	luggage	
3034	10	lunch	
3035	10	mainly	
3036	10	mass	
3037	10	meantime	
3038	10	melted	
3039	10	members	
3040	10	metal	
3041	10	mixed	
3042	10	months	
3043	10	net	
3044	10	nonsense	
3045	10	notion	
3046	10	office	
3047	10	oldest	
3048	10	oliphaunts	
3049	10	orodruin	
3050	10	outward	
3051	10	overcame	
3052	10	overtaken	
3053	10	parapet	
3054	10	parth	
3055	10	pine	
3056	10	poetry	
3057	10	poison	
3058	10	pour	
3059	10	prancing	
3060	10	presence	
3061	10	pressing	
3062	10	pursuers	
3063	10	puzzled	
3064	10	quailed	
3065	10	quarrel	
3066	10	rage	
3067	10	ragged	
3068	10	rash	
3069	10	rays	
3070	10	relieved	
3071	10	restless	
3072	10	returns	
3073	10	rides	
3074	10	ringwraiths	
3075	10	rumble	
3076	10	rumours	
3077	10	sand	
3078	10	scared	
3079	10	sending	
3080	10	sheds	
3081	10	shorter	
3082	10	simply	
3083	10	sink	
3084	10	slanting	
3085	10	sloped	
3086	10	smials	
3087	10	sneaking	
3088	10	soldiers	
3089	10	sore	
3090	10	spend	
3091	10	spilled	
3092	10	spreading	
3093	10	standard	
3094	10	steaming	
3095	10	stems	
3096	10	stewards	
3097	10	stifling	
3098	10	stole	
3099	10	stowed	
3100	10	streamed	
3101	10	stretching	
3102	10	strokes	
3103	10	strove	
3104	10	struggling	
3105	10	sundown	
3106	10	sunk	
3107	10	sunlit	
3108	10	sway	
3109	10	swifter	
3110	10	swirling	
3111	10	tangled	
3112	10	terms	
3113	10	thirsty	
3114	10	thrusting	
3115	10	trace	
3116	10	trickling	
3117	10	understanding	
3118	10	unhappy	
3119	10	verily	
3120	10	vigour	
3121	10	villain	
3122	10	waist	
3123	10	wakened	
3124	10	wanderer	
3125	10	wavering	
3126	10	waving	
3127	10	weak	
3128	10	wealth	
3129	10	web	
3130	10	westwards	
3131	10	wholesome	
3132	10	willingly	
3133	10	win	
3134	10	winds	
3135	10	withywindle	
3136	10	wizardry	
3137	10	wooden	
3138	10	woody	
3139	10	ye	
3140	10	yield	
3141	9	abide	
3142	9	abyss	
3143	9	accounted	
3144	9	alliance	
3145	9	allies	
3146	9	annyn	
3147	9	anor	
3148	9	appointed	
3149	9	armour	
3150	9	avail	
3151	9	backed	
3152	9	beacons	
3153	9	becomes	
3154	9	belonged	
3155	9	belongs	
3156	9	beware	
3157	9	bidden	
3158	9	bier	
3159	9	biting	
3160	9	blank	
3161	9	blaze	
3162	9	blazing	
3163	9	blindfold	
3164	9	blinding	
3165	9	blossom	
3166	9	board	
3167	9	boss	
3168	9	bottles	
3169	9	branching	
3170	9	brand	
3171	9	breach	
3172	9	bush	
3173	9	camping	
3174	9	canopy	
3175	9	chapters	
3176	9	checked	
3177	9	clang	
3178	9	clapped	
3179	9	claws	
3180	9	clung	
3181	9	clustered	
3182	9	comer	
3183	9	commands	
3184	9	concealed	
3185	9	cone	
3186	9	consider	
3187	9	considered	
3188	9	corn	
3189	9	courses	
3190	9	crystal	
3191	9	cure	
3192	9	dais	
3193	9	dales	
3194	9	damrod	
3195	9	dance	
3196	9	dancing	
3197	9	daring	
3198	9	dart	
3199	9	dealt	
3200	9	decay	
3201	9	departure	
3202	9	desperately	
3203	9	difficulty	
3204	9	dinner	
3205	9	dominion	
3206	9	drift	
3207	9	dripped	
3208	9	earned	
3209	9	easterlings	
3210	9	eastfarthing	
3211	9	elanor	
3212	9	elfstone	
3213	9	endlessly	
3214	9	erech	
3215	9	ered	
3216	9	eventually	
3217	9	excuse	
3218	9	expression	
3219	9	fairer	
3220	9	faith	
3221	9	fame	
3222	9	fastness	
3223	9	fearless	
3224	9	fen	
3225	9	fet	
3226	9	finally	
3227	9	fingered	
3228	9	fingering	
3229	9	fireworks	
3230	9	firm	
3231	9	fissh	
3232	9	flamed	
3233	9	fleet	
3234	9	footsteps	
3235	9	foremost	
3236	9	forgot	
3237	9	forlong	
3238	9	former	
3239	9	forwards	
3240	9	freely	
3241	9	frowned	
3242	9	frozen	
3243	9	fuel	
3244	9	fume	
3245	9	galdor	
3246	9	gasp	
3247	9	gebir	
3248	9	girth	
3249	9	gives	
3250	9	gladden	
3251	9	glistening	
3252	9	grasped	
3253	9	grieved	
3254	9	guidance	
3255	9	haired	
3256	9	harder	
3257	9	harrowdale	
3258	9	hasufel	
3259	9	healer	
3260	9	heels	
3261	9	helping	
3262	9	highest	
3263	9	hillside	
3264	9	hindered	
3265	9	hints	
3266	9	icy	
3267	9	impenetrable	
3268	9	inch	
3269	9	intended	
3270	9	intent	
3271	9	jacket	
3272	9	jored	
3273	9	knocked	
3274	9	knoll	
3275	9	knot	
3276	9	lasts	
3277	9	laying	
3278	9	letting	
3279	9	lids	
3280	9	lined	
3281	9	lodging	
3282	9	loves	
3283	9	lowered	
3284	9	lurked	
3285	9	maker	
3286	9	mastered	
3287	9	menacing	
3288	9	mess	
3289	9	miller	
3290	9	missing	
3291	9	moot	
3292	9	mundburg	
3293	9	notched	
3294	9	noted	
3295	9	obviously	
3296	9	occasionally	
3297	9	october	
3298	9	palantnr	
3299	9	patches	
3300	9	patience	
3301	9	peaceful	
3302	9	peculiar	
3303	9	pelargir	
3304	9	pimple	
3305	9	plant	
3306	9	polite	
3307	9	pray	
3308	9	pursuing	
3309	9	rail	
3310	9	raising	
3311	9	rammas	
3312	9	ranks	
3313	9	rapids	
3314	9	rat	
3315	9	rath	
3316	9	reaching	
3317	9	reappeared	
3318	9	remembering	
3319	9	rending	
3320	9	resist	
3321	9	robed	
3322	9	rumbling	
3323	9	safety	
3324	9	sandyman	
3325	9	scarlet	
3326	9	sends	
3327	9	serious	
3328	9	shades	
3329	9	shame	
3330	9	shapely	
3331	9	sires	
3332	9	sits	
3333	9	sixth	
3334	9	skilled	
3335	9	slipping	
3336	9	sneak	
3337	9	snorted	
3338	9	solid	
3339	9	somebody	
3340	9	stairway	
3341	9	steam	
3342	9	stepping	
3343	9	stinker	
3344	9	stretch	
3345	9	swaying	
3346	9	tables	
3347	9	tarry	
3348	9	taters	
3349	9	taught	
3350	9	tearing	
3351	9	throwing	
3352	9	tipped	
3353	9	title	
3354	9	tore	
3355	9	town	
3356	9	trailed	
3357	9	traitor	
3358	9	triumph	
3359	9	trodden	
3360	9	ugly	
3361	9	unbidden	
3362	9	uruk	
3363	9	vales	
3364	9	vanishing	
3365	9	ventured	
3366	9	visited	
3367	9	waned	
3368	9	wanting	
3369	9	watchfulness	
3370	9	watchmen	
3371	9	wells	
3372	9	wights	
3373	9	withdrew	
3374	9	woodlands	
3375	9	worrying	
3376	9	wounds	
3377	8	accustomed	
3378	8	angrily	
3379	8	ankle	
3380	8	argonath	
3381	8	arise	
3382	8	arnor	
3383	8	athelas	
3384	8	attacked	
3385	8	avoided	
3386	8	awe	
3387	8	bars	
3388	8	battlements	
3389	8	bears	
3390	8	blacker	
3391	8	blinked	
3392	8	border	
3393	8	bought	
3394	8	boulder	
3395	8	bounds	
3396	8	boy	
3397	8	brick	
3398	8	bristling	
3399	8	cakes	
3400	8	camped	
3401	8	caras	
3402	8	chains	
3403	8	chances	
3404	8	cheerless	
3405	8	chimney	
3406	8	choices	
3407	8	clever	
3408	8	colder	
3409	8	confused	
3410	8	contrived	
3411	8	counselled	
3412	8	courteous	
3413	8	damage	
3414	8	darkened	
3415	8	dawned	
3416	8	deceive	
3417	8	deceived	
3418	8	decision	
3419	8	deepening	
3420	8	designs	
3421	8	device	
3422	8	dew	
3423	8	disgust	
3424	8	dismayed	
3425	8	dived	
3426	8	dnnen	
3427	8	doubts	
3428	8	downhill	
3429	8	drag	
3430	8	drained	
3431	8	draughts	
3432	8	dressed	
3433	8	drifting	
3434	8	dripping	
3435	8	duties	
3436	8	dwindling	
3437	8	earlier	
3438	8	edged	
3439	8	ele	
3440	8	engines	
3441	8	errands	
3442	8	escort	
3443	8	evils	
3444	8	exactly	
3445	8	exile	
3446	8	falter	
3447	8	faltered	
3448	8	familiar	
3449	8	fancied	
3450	8	farm	
3451	8	favour	
3452	8	feathered	
3453	8	firelight	
3454	8	fireside	
3455	8	folds	
3456	8	folks	
3457	8	footed	
3458	8	formed	
3459	8	furthest	
3460	8	gained	
3461	8	galadhon	
3462	8	garrison	
3463	8	generations	
3464	8	generous	
3465	8	glades	
3466	8	glamdring	
3467	8	glen	
3468	8	glimpsed	
3469	8	goblin	
3470	8	goings	
3471	8	gorgor	
3472	8	govern	
3473	8	grassy	
3474	8	greedy	
3475	8	groaned	
3476	8	groves	
3477	8	guldur	
3478	8	haradrim	
3479	8	harlond	
3480	8	harness	
3481	8	hauberk	
3482	8	hearted	
3483	8	heaved	
3484	8	heedless	
3485	8	henneth	
3486	8	hint	
3487	8	hirgon	
3488	8	hob	
3489	8	holiday	
3490	8	hollin	
3491	8	housed	
3492	8	indoors	
3493	8	ingold	
3494	8	interrupted	
3495	8	invited	
3496	8	jewel	
3497	8	jump	
3498	8	keeper	
3499	8	kicked	
3500	8	lessened	
3501	8	lockholes	
3502	8	longing	
3503	8	loosed	
3504	8	lordship	
3505	8	lossarnach	
3506	8	loth	
3507	8	luminous	
3508	8	lumpkin	
3509	8	lust	
3510	8	mirth	
3511	8	misery	
3512	8	moss	
3513	8	mould	
3514	8	mournfully	
3515	8	mug	
3516	8	mustn	
3517	8	mysterious	
3518	8	nassty	
3519	8	naur	
3520	8	necessary	
3521	8	noisome	
3522	8	nuisance	
3523	8	numerous	
3524	8	occupied	
3525	8	original	
3526	8	overhung	
3527	8	overlooked	
3528	8	p	
3529	8	paced	
3530	8	paddles	
3531	8	painful	
3532	8	painted	
3533	8	panting	
3534	8	parched	
3535	8	parties	
3536	8	patch	
3537	8	pawing	
3538	8	pinnacle	
3539	8	pinnacles	
3540	8	pleasure	
3541	8	plodded	
3542	8	plot	
3543	8	post	
3544	8	powerful	
3545	8	prints	
3546	8	prison	
3547	8	pursue	
3548	8	quivering	
3549	8	rabbits	
3550	8	rare	
3551	8	reasons	
3552	8	reckless	
3553	8	reminds	
3554	8	remnant	
3555	8	reply	
3556	8	rescue	
3557	8	revenge	
3558	8	ri	
3559	8	riddermark	
3560	8	rin	
3561	8	ripe	
3562	8	ruffian	
3563	8	satisfy	
3564	8	savage	
3565	8	scratched	
3566	8	seats	
3567	8	seize	
3568	8	sentinel	
3569	8	shimmered	
3570	8	shooting	
3571	8	shuddering	
3572	8	skinned	
3573	8	skins	
3574	8	slaying	
3575	8	sleepless	
3576	8	smiths	
3577	8	smouldering	
3578	8	snaga	
3579	8	snakes	
3580	8	snows	
3581	8	solemnly	
3582	8	sorts	
3583	8	spaces	
3584	8	splendour	
3585	8	stab	
3586	8	stable	
3587	8	stare	
3588	8	starry	
3589	8	staves	
3590	8	steered	
3591	8	stirring	
3592	8	stronghold	
3593	8	stupid	
3594	8	suspicion	
3595	8	sward	
3596	8	swimming	
3597	8	tattered	
3598	8	tea	
3599	8	tense	
3600	8	thanks	
3601	8	thorns	
3602	8	tokens	
3603	8	tossing	
3604	8	tracks	
3605	8	tramping	
3606	8	trampling	
3607	8	travels	
3608	8	treasures	
3609	8	treeless	
3610	8	trotted	
3611	8	trudged	
3612	8	turves	
3613	8	twig	
3614	8	unbroken	
3615	8	unchanged	
3616	8	uncomfortable	
3617	8	unlike	
3618	8	unmoved	
3619	8	upward	
3620	8	urgently	
3621	8	vapour	
3622	8	veins	
3623	8	vendell	
3624	8	warmer	
3625	8	warmth	
3626	8	warrant	
3627	8	wasted	
3628	8	waves	
3629	8	waxing	
3630	8	weathered	
3631	8	weeds	
3632	8	wheel	
3633	8	wheels	
3634	8	whiles	
3635	8	whistle	
3636	8	wielded	
3637	8	wife	
3638	8	wisps	
3639	8	wit	
3640	8	withstand	
3641	8	woe	
3642	8	wonders	
3643	8	worried	
3644	8	wrote	
3645	8	yielded	
3646	7	abandon	
3647	7	absence	
3648	7	accept	
3649	7	afield	
3650	7	aided	
3651	7	aimed	
3652	7	allows	
3653	7	anbrion	
3654	7	angle	
3655	7	anon	
3656	7	archet	
3657	7	arisen	
3658	7	ashen	
3659	7	asunder	
3660	7	bags	
3661	7	ball	
3662	7	bar	
3663	7	base	
3664	7	bathe	
3665	7	betray	
3666	7	bitterly	
3667	7	blindly	
3668	7	blindness	
3669	7	blinking	
3670	7	blows	
3671	7	bog	
3672	7	bole	
3673	7	bolted	
3674	7	bony	
3675	7	boys	
3676	7	bracken	
3677	7	breathless	
3678	7	bred	
3679	7	bruised	
3680	7	burdens	
3681	7	buri	
3682	7	cap	
3683	7	captives	
3684	7	capture	
3685	7	cares	
3686	7	casting	
3687	7	caverns	
3688	7	celebrant	
3689	7	chant	
3690	7	characters	
3691	7	chilled	
3692	7	chin	
3693	7	chorus	
3694	7	circles	
3695	7	clearing	
3696	7	clop	
3697	7	clouded	
3698	7	cloudy	
3699	7	cock	
3700	7	concerns	
3701	7	coney	
3702	7	contain	
3703	7	copy	
3704	7	corslet	
3705	7	countries	
3706	7	cowering	
3707	7	cracking	
3708	7	crumbled	
3709	7	curiously	
3710	7	damp	
3711	7	dangers	
3712	7	dash	
3713	7	debated	
3714	7	deemed	
3715	7	deliver	
3716	7	depends	
3717	7	descending	
3718	7	deserve	
3719	7	determined	
3720	7	devised	
3721	7	din	
3722	7	dingle	
3723	7	dislike	
3724	7	dome	
3725	7	doorstep	
3726	7	doubted	
3727	7	downward	
3728	7	dreaded	
3729	7	dungeons	
3730	7	dwelling	
3731	7	elm	
3732	7	emptiness	
3733	7	enchanted	
3734	7	enormous	
3735	7	entmoot	
3736	7	escaping	
3737	7	eve	
3738	7	examined	
3739	7	excellent	
3740	7	fastened	
3741	7	feels	
3742	7	felled	
3743	7	fence	
3744	7	fens	
3745	7	fewer	
3746	7	filling	
3747	7	fitted	
3748	7	fix	
3749	7	flank	
3750	7	followers	
3751	7	foothills	
3752	7	forbidden	
3753	7	foreboding	
3754	7	forests	
3755	7	formless	
3756	7	fountains	
3757	7	fragrant	
3758	7	fur	
3759	7	furlong	
3760	7	future	
3761	7	g	
3762	7	gasping	
3763	7	general	
3764	7	glimpses	
3765	7	gorge	
3766	7	grateful	
3767	7	greyflood	
3768	7	grudge	
3769	7	guesses	
3770	7	h	
3771	7	habit	
3772	7	handsome	
3773	7	happens	
3774	7	hardened	
3775	7	hardy	
3776	7	harry	
3777	7	heap	
3778	7	heavens	
3779	7	hedges	
3780	7	helps	
3781	7	hence	
3782	7	herald	
3783	7	hillock	
3784	7	hinges	
3785	7	holly	
3786	7	hom	
3787	7	hoods	
3788	7	hopefully	
3789	7	inquisitive	
3790	7	insisted	
3791	7	instant	
3792	7	inwards	
3793	7	issuing	
3794	7	jeered	
3795	7	jolly	
3796	7	judged	
3797	7	keeps	
3798	7	kheled	
3799	7	kneeling	
3800	7	knocking	
3801	7	lamedon	
3802	7	learning	
3803	7	leastways	
3804	7	legged	
3805	7	lent	
3806	7	levels	
3807	7	licked	
3808	7	likes	
3809	7	load	
3810	7	longbottom	
3811	7	loveliness	
3812	7	lowlands	
3813	7	maiden	
3814	7	maimed	
3815	7	maintained	
3816	7	meadows	
3817	7	measured	
3818	7	melt	
3819	7	member	
3820	7	mentioned	
3821	7	mightier	
3822	7	mightiest	
3823	7	mirrormere	
3824	7	moors	
3825	7	mortals	
3826	7	mother	
3827	7	mournful	
3828	7	mouthful	
3829	7	neighed	
3830	7	ninety	
3831	7	nodding	
3832	7	northerners	
3833	7	nostrils	
3834	7	oak	
3835	7	oliphaunt	
3836	7	opens	
3837	7	outwards	
3838	7	overwhelmed	
3839	7	packing	
3840	7	page	
3841	7	pages	
3842	7	pathless	
3843	7	pearl	
3844	7	peeped	
3845	7	peeping	
3846	7	perfect	
3847	7	persuaded	
3848	7	pinch	
3849	7	pipes	
3850	7	playing	
3851	7	plight	
3852	7	possess	
3853	7	preparing	
3854	7	provision	
3855	7	pure	
3856	7	reaches	
3857	7	recalling	
3858	7	reed	
3859	7	related	
3860	7	release	
3861	7	remainder	
3862	7	remarkable	
3863	7	renowned	
3864	7	rent	
3865	7	repair	
3866	7	resolve	
3867	7	restrained	
3868	7	retreated	
3869	7	ridiculous	
3870	7	ripples	
3871	7	rises	
3872	7	robes	
3873	7	rod	
3874	7	ropes	
3875	7	rustled	
3876	7	rustling	
3877	7	safely	
3878	7	safer	
3879	7	sail	
3880	7	sails	
3881	7	satisfied	
3882	7	scarce	
3883	7	scramble	
3884	7	scrambling	
3885	7	scream	
3886	7	secrecy	
3887	7	serpent	
3888	7	shadowed	
3889	7	shaggy	
3890	7	shifted	
3891	7	shimmer	
3892	7	shines	
3893	7	shrinking	
3894	7	shudder	
3895	7	similar	
3896	7	slid	
3897	7	snarling	
3898	7	snuffling	
3899	7	softer	
3900	7	spoons	
3901	7	sport	
3902	7	sprawling	
3903	7	squint	
3904	7	squirrel	
3905	7	stamped	
3906	7	stride	
3907	7	strip	
3908	7	studied	
3909	7	subtle	
3910	7	suggested	
3911	7	sundered	
3912	7	suspicious	
3913	7	swallowed	
3914	7	swam	
3915	7	sweat	
3916	7	sweep	
3917	7	swerved	
3918	7	swiftest	
3919	7	swim	
3920	7	swinging	
3921	7	swollen	
3922	7	tallest	
3923	7	tear	
3924	7	terraces	
3925	7	thickly	
3926	7	thinner	
3927	7	thorin	
3928	7	thoughtful	
3929	7	tie	
3930	7	tip	
3931	7	tiring	
3932	7	toppled	
3933	7	torrent	
3934	7	towered	
3935	7	tracker	
3936	7	trailing	
3937	7	trampled	
3938	7	traveller	
3939	7	treat	
3940	7	trotting	
3941	7	tumult	
3942	7	tunic	
3943	7	twinkled	
3944	7	umbar	
3945	7	unlikely	
3946	7	unpleasant	
3947	7	unto	
3948	7	uplands	
3949	7	upright	
3950	7	villages	
3951	7	waded	
3952	7	wailed	
3953	7	weighed	
3954	7	wheeling	
3955	7	whimpered	
3956	7	whispers	
3957	7	wickedness	
3958	7	withdrawn	
3959	7	wither	
3960	7	wont	
3961	7	woodhall	
3962	7	working	
3963	7	yawning	
3964	7	yea	
3965	7	zvram	
3966	6	abominable	
3967	6	ach	
3968	6	achieve	
3969	6	achieved	
3970	6	aching	
3971	6	adamant	
3972	6	advancing	
3973	6	afford	
3974	6	aged	
3975	6	akin	
3976	6	alarmed	
3977	6	amazing	
3978	6	angmar	
3979	6	anguish	
3980	6	annoyed	
3981	6	anvil	
3982	6	apparently	
3983	6	approved	
3984	6	ar	
3985	6	arches	
3986	6	arranged	
3987	6	arrival	
3988	6	asks	
3989	6	assail	
3990	6	astonishing	
3991	6	awakened	
3992	6	barely	
3993	6	barley	
3994	6	barrels	
3995	6	barrows	
3996	6	bathed	
3997	6	battles	
3998	6	beards	
3999	6	beckoned	
4000	6	beech	
4001	6	beginnings	
4002	6	belts	
4003	6	beset	
4004	6	bewildered	
4005	6	blackened	
4006	6	bladed	
4007	6	blasted	
4008	6	blessing	
4009	6	bloom	
4010	6	blushing	
4011	6	boffins	
4012	6	boiling	
4013	6	bonds	
4014	6	bored	
4015	6	branched	
4016	6	brazen	
4017	6	breed	
4018	6	brooded	
4019	6	bulk	
4020	6	burns	
4021	6	busied	
4022	6	candle	
4023	6	captive	
4024	6	cart	
4025	6	carts	
4026	6	caution	
4027	6	cavernous	
4028	6	chambers	
4029	6	chanced	
4030	6	chattering	
4031	6	cheat	
4032	6	cheek	
4033	6	cheers	
4034	6	circlet	
4035	6	claimed	
4036	6	clapping	
4037	6	clash	
4038	6	climbs	
4039	6	collapsed	
4040	6	collected	
4041	6	conspiracy	
4042	6	cook	
4043	6	copper	
4044	6	cord	
4045	6	cormallen	
4046	6	corners	
4047	6	corsairs	
4048	6	cost	
4049	6	counsellor	
4050	6	courts	
4051	6	crashing	
4052	6	creak	
4053	6	crescent	
4054	6	crows	
4055	6	cruelly	
4056	6	crumbling	
4057	6	cups	
4058	6	current	
4059	6	dangling	
4060	6	darken	
4061	6	date	
4062	6	daunted	
4063	6	dealing	
4064	6	decent	
4065	6	declare	
4066	6	defended	
4067	6	demand	
4068	6	demanded	
4069	6	den	
4070	6	derry	
4071	6	design	
4072	6	desolate	
4073	6	devour	
4074	6	devoured	
4075	6	dig	
4076	6	digging	
4077	6	diminished	
4078	6	dimmed	
4079	6	disappearance	
4080	6	discuss	
4081	6	disturb	
4082	6	drear	
4083	6	drenched	
4084	6	dug	
4085	6	dwimorberg	
4086	6	earnest	
4087	6	easterly	
4088	6	effect	
4089	6	elvenhome	
4090	6	encouraged	
4091	6	erect	
4092	6	eregion	
4093	6	erestor	
4094	6	eriador	
4095	6	evenstar	
4096	6	excitement	
4097	6	experience	
4098	6	fails	
4099	6	fainter	
4100	6	famous	
4101	6	fangs	
4102	6	fathoms	
4103	6	fey	
4104	6	finds	
4105	6	fishes	
4106	6	flags	
4107	6	flaming	
4108	6	flapping	
4109	6	flights	
4110	6	fling	
4111	6	flitting	
4112	6	flowering	
4113	6	fluttering	
4114	6	foreign	
4115	6	foresee	
4116	6	foretell	
4117	6	forgetfulness	
4118	6	fortunate	
4119	6	foundations	
4120	6	fourteen	
4121	6	funeral	
4122	6	furlongs	
4123	6	furnaces	
4124	6	gale	
4125	6	gang	
4126	6	gaped	
4127	6	gateway	
4128	6	generally	
4129	6	ghastly	
4130	6	giant	
4131	6	giants	
4132	6	girt	
4133	6	glens	
4134	6	gloating	
4135	6	gnawed	
4136	6	gorgyn	
4137	6	grabbed	
4138	6	grace	
4139	6	graven	
4140	6	greensward	
4141	6	grumbling	
4142	6	gulls	
4143	6	ha	
4144	6	haft	
4145	6	haggard	
4146	6	halting	
4147	6	hammers	
4148	6	handy	
4149	6	harp	
4150	6	hazy	
4151	6	healers	
4152	6	heaps	
4153	6	heirloom	
4154	6	hem	
4155	6	herds	
4156	6	herdsmen	
4157	6	hereafter	
4158	6	hesitating	
4159	6	hi	
4160	6	highlands	
4161	6	hit	
4162	6	hoard	
4163	6	honey	
4164	6	hoo	
4165	6	howls	
4166	6	hoy	
4167	6	hum	
4168	6	huts	
4169	6	ice	
4170	6	images	
4171	6	importance	
4172	6	innkeeper	
4173	6	inns	
4174	6	innumerable	
4175	6	instance	
4176	6	intend	
4177	6	inward	
4178	6	isenmouthe	
4179	6	issue	
4180	6	jaws	
4181	6	june	
4182	6	keenly	
4183	6	kick	
4184	6	kingsfoil	
4185	6	languages	
4186	6	largely	
4187	6	largest	
4188	6	lasting	
4189	6	leaps	
4190	6	limp	
4191	6	linen	
4192	6	livid	
4193	6	loneliness	
4194	6	lor	
4195	6	lovely	
4196	6	majesty	
4197	6	mantled	
4198	6	maps	
4199	6	marble	
4200	6	marvelled	
4201	6	meddle	
4202	6	mend	
4203	6	merrily	
4204	6	midsummer	
4205	6	mirrored	
4206	6	mistaken	
4207	6	morsel	
4208	6	moves	
4209	6	musical	
4210	6	mustering	
4211	6	nails	
4212	6	nan	
4213	6	natural	
4214	6	neat	
4215	6	neighbourhood	
4216	6	newcomers	
4217	6	nick	
4218	6	nowadays	
4219	6	nut	
4220	6	obey	
4221	6	obtained	
4222	6	onslaught	
4223	6	otho	
4224	6	outlandish	
4225	6	overshadowed	
4226	6	overtake	
4227	6	overtook	
4228	6	paddled	
4229	6	pair	
4230	6	palm	
4231	6	panted	
4232	6	papers	
4233	6	permit	
4234	6	planned	
4235	6	plants	
4236	6	plates	
4237	6	plumes	
4238	6	poised	
4239	6	poisoned	
4240	6	policies	
4241	6	pondering	
4242	6	possibly	
4243	6	pouch	
4244	6	princes	
4245	6	promises	
4246	6	provided	
4247	6	prudence	
4248	6	punishment	
4249	6	quail	
4250	6	quickened	
4251	6	rabbit	
4252	6	rabble	
4253	6	radiance	
4254	6	rag	
4255	6	rampart	
4256	6	reading	
4257	6	realms	
4258	6	recent	
4259	6	recognized	
4260	6	recovered	
4261	6	reeled	
4262	6	regarded	
4263	6	relations	
4264	6	relatives	
4265	6	relaxed	
4266	6	request	
4267	6	required	
4268	6	rescued	
4269	6	ribbon	
4270	6	robe	
4271	6	robin	
4272	6	roving	
4273	6	rubbing	
4274	6	ruling	
4275	6	sack	
4276	6	sailed	
4277	6	scorn	
4278	6	script	
4279	6	seed	
4280	6	sets	
4281	6	shards	
4282	6	sheep	
4283	6	shreds	
4284	6	shutting	
4285	6	sickly	
4286	6	sickness	
4287	6	silmaril	
4288	6	sixty	
4289	6	skies	
4290	6	slashed	
4291	6	slime	
4292	6	slimy	
4293	6	slippery	
4294	6	slit	
4295	6	slung	
4296	6	smoked	
4297	6	snapping	
4298	6	sneered	
4299	6	snowbourn	
4300	6	sortie	
4301	6	source	
4302	6	speaks	
4303	6	specially	
4304	6	speeding	
4305	6	spells	
4306	6	splashed	
4307	6	splayed	
4308	6	split	
4309	6	spoil	
4310	6	spotted	
4311	6	sprung	
4312	6	stabbing	
4313	6	stagnant	
4314	6	stalked	
4315	6	stamping	
4316	6	starless	
4317	6	stead	
4318	6	stem	
4319	6	stillness	
4320	6	stirrups	
4321	6	stolen	
4322	6	stoors	
4323	6	strain	
4324	6	strands	
4325	6	strengthen	
4326	6	strewn	
4327	6	striking	
4328	6	stripped	
4329	6	stuffy	
4330	6	summon	
4331	6	sunless	
4332	6	surrounded	
4333	6	suspected	
4334	6	swathed	
4335	6	swirled	
4336	6	tarried	
4337	6	tend	
4338	6	tent	
4339	6	terrace	
4340	6	thanked	
4341	6	thatched	
4342	6	thereupon	
4343	6	thirst	
4344	6	thirteen	
4345	6	thongs	
4346	6	threads	
4347	6	throbbing	
4348	6	thud	
4349	6	thudding	
4350	6	tides	
4351	6	timid	
4352	6	tinder	
4353	6	tm	
4354	6	toiled	
